review_id,company,rating,title,pros,cons,advice,author_role,author_tenure,timestamp,helpful_count,sentiment,pros_word_count,cons_word_count,review_length,year_posted,is_current_employee
gd_385,IBM,4.7,Great experience at IBM,Supportive team and management,Fast-paced environment can be stressful,Focus on employee development,Software Engineer,Former Employee - 2 years,2024-11-26T08:54:03.529996,32,positive,4,5,98,2024,False
gd_386,Apple,3.8,Mixed experience at Apple,Excellent learning opportunities and career growth,High expectations and long hours during crunch time,Focus on work-life balance,UX Designer,Current Employee,2024-12-17T08:54:03.525497,16,neutral,6,8,127,2024,True
gd_387,Amazon,3.8,Mixed experience at Amazon,Supportive team and management,Limited advancement opportunities in some departments,Focus on innovation,UX Designer,Former Employee - 2 years,2024-11-17T08:54:03.525654,1,neutral,4,6,102,2024,False
gd_388,Meta,4.0,Great experience at Meta,Competitive compensation and benefits,Fast-paced environment can be stressful,Focus on employee development,UX Designer,Former Employee - 2 years,2025-01-22T08:54:03.527759,35,positive,4,5,105,2025,False
gd_389,Tesla,3.3,Mixed experience at Tesla,Competitive compensation and benefits,Fast-paced environment can be stressful,Focus on work-life balance,Data Scientist,Former Employee - 5 years,2025-04-14T08:54:03.529354,29,neutral,4,5,102,2025,False
gd_390,Tesla,4.0,Great experience at Tesla,Competitive compensation and benefits,Limited remote work options,Focus on communication,UX Designer,Former Employee - 5 years,2025-04-05T08:54:03.527174,75,positive,4,4,86,2025,False
gd_391,Meta,3.7,Mixed experience at Meta,Supportive team and management,Limited advancement opportunities in some departments,Focus on innovation,Product Manager,Former Employee - 5 years,2025-05-05T08:54:03.530527,45,neutral,4,6,102,2025,False
gd_392,Meta,3.9,Mixed experience at Meta,Supportive team and management,Limited advancement opportunities in some departments,Focus on innovation,Marketing Manager,Current Employee,2024-09-11T08:54:03.530614,49,neutral,4,6,102,2024,True
gd_393,Microsoft,2.4,Challenging experience at Microsoft,Excellent learning opportunities and career growth,Limited remote work options,Focus on innovation,Marketing Manager,Former Employee - 2 years,2025-01-20T08:54:03.531095,44,negative,6,4,96,2025,False
gd_394,Google,2.8,Challenging experience at Google,Great work-life balance and flexible hours,High expectations and long hours during crunch time,Focus on work-life balance,Marketing Manager,Former Employee - 2 years,2024-11-10T08:54:03.528236,26,negative,6,8,119,2024,False
gd_395,Google,4.5,Great experience at Google,Excellent learning opportunities and career growth,Limited advancement opportunities in some departments,Focus on employee development,Sales Director,Former Employee - 5 years,2025-05-15T08:54:03.530367,98,positive,6,6,132,2025,False
gd_396,Oracle,3.5,Mixed experience at Oracle,Innovative culture and cutting-edge technology,Bureaucratic processes slow down innovation,Focus on employee development,Marketing Manager,Former Employee - 5 years,2025-02-25T08:54:03.531586,41,neutral,5,5,118,2025,False
gd_397,Microsoft,3.8,Mixed experience at Microsoft,Competitive compensation and benefits,Limited advancement opportunities in some departments,Focus on innovation,Data Scientist,Former Employee - 5 years,2025-02-24T08:54:03.527496,16,neutral,4,6,109,2025,False
gd_398,Tesla,4.9,Great experience at Tesla,Supportive team and management,Limited remote work options,Focus on work-life balance,Marketing Manager,Former Employee - 2 years,2024-12-17T08:54:03.526934,73,positive,4,4,83,2024,False
gd_399,Oracle,3.1,Mixed experience at Oracle,Competitive compensation and benefits,Bureaucratic processes slow down innovation,Focus on work-life balance,Data Scientist,Former Employee - 2 years,2024-10-23T08:54:03.527726,62,neutral,4,5,106,2024,False
gd_400,Microsoft,3.3,Mixed experience at Microsoft,Excellent learning opportunities and career growth,Limited advancement opportunities in some departments,Focus on employee development,Data Scientist,Former Employee - 2 years,2025-04-18T08:54:03.531273,62,neutral,6,6,132,2025,False
gd_401,Apple,3.6,Mixed experience at Apple,Supportive team and management,Limited advancement opportunities in some departments,Focus on work-life balance,Product Manager,Former Employee - 5 years,2025-06-13T08:54:03.526156,75,neutral,4,6,109,2025,False
gd_402,IBM,3.0,Mixed experience at IBM,Supportive team and management,High expectations and long hours during crunch time,Focus on innovation,UX Designer,Former Employee - 2 years,2024-09-01T08:54:03.530914,4,neutral,4,8,100,2024,False
gd_403,Amazon,4.8,Great experience at Amazon,Competitive compensation and benefits,Fast-paced environment can be stressful,Focus on work-life balance,Data Scientist,Former Employee - 2 years,2025-04-18T08:54:03.525626,30,positive,4,5,102,2025,False
gd_404,Apple,3.1,Mixed experience at Apple,Supportive team and management,Limited advancement opportunities in some departments,Focus on communication,UX Designer,Former Employee - 2 years,2024-09-15T08:54:03.530901,6,neutral,4,6,105,2024,False
gd_405,Tesla,3.4,Mixed experience at Tesla,Supportive team and management,Bureaucratic processes slow down innovation,Focus on communication,UX Designer,Former Employee - 5 years,2025-01-15T08:54:03.530013,3,neutral,4,5,95,2025,False
gd_406,Netflix,4.8,Great experience at Netflix,Great work-life balance and flexible hours,High expectations and long hours during crunch time,Focus on work-life balance,UX Designer,Former Employee - 5 years,2024-09-02T08:54:03.531563,79,positive,6,8,119,2024,False
gd_407,Google,4.7,Great experience at Google,Excellent learning opportunities and career growth,Bureaucratic processes slow down innovation,Focus on communication,Data Scientist,Former Employee - 5 years,2024-12-08T08:54:03.531143,47,positive,6,5,115,2024,False
gd_408,Salesforce,4.3,Great experience at Salesforce,Excellent learning opportunities and career growth,Fast-paced environment can be stressful,Focus on innovation,Product Manager,Current Employee,2025-04-09T08:54:03.526850,61,positive,6,5,108,2025,True
gd_409,Microsoft,2.6,Challenging experience at Microsoft,Supportive team and management,Limited advancement opportunities in some departments,Focus on work-life balance,UX Designer,Former Employee - 5 years,2025-01-10T08:54:03.526319,60,negative,4,6,109,2025,False
gd_410,Apple,3.2,Mixed experience at Apple,Competitive compensation and benefits,Fast-paced environment can be stressful,Focus on innovation,Product Manager,Current Employee,2025-04-25T08:54:03.526917,86,neutral,4,5,95,2025,True
gd_411,Microsoft,4.7,Great experience at Microsoft,Excellent learning opportunities and career growth,Bureaucratic processes slow down innovation,Focus on innovation,Data Scientist,Former Employee - 2 years,2024-12-06T08:54:03.531569,43,positive,6,5,112,2024,False
gd_412,Microsoft,3.7,Mixed experience at Microsoft,Innovative culture and cutting-edge technology,High expectations and long hours during crunch time,Focus on innovation,Marketing Manager,Former Employee - 2 years,2024-10-08T08:54:03.531072,99,neutral,5,8,116,2024,False
gd_413,Netflix,2.6,Challenging experience at Netflix,Innovative culture and cutting-edge technology,Fast-paced environment can be stressful,Focus on employee development,Product Manager,Former Employee - 5 years,2025-03-12T08:54:03.531346,51,negative,5,5,114,2025,False
gd_414,Oracle,4.0,Great experience at Oracle,Supportive team and management,Bureaucratic processes slow down innovation,Focus on work-life balance,Marketing Manager,Former Employee - 2 years,2025-06-17T08:54:03.530239,76,positive,4,5,99,2025,False
gd_415,IBM,5.0,Great experience at IBM,Great work-life balance and flexible hours,Limited advancement opportunities in some departments,Focus on innovation,UX Designer,Former Employee - 2 years,2025-01-21T08:54:03.529842,90,positive,6,6,114,2025,False
gd_416,Salesforce,4.2,Great experience at Salesforce,Supportive team and management,Fast-paced environment can be stressful,Focus on employee development,Marketing Manager,Former Employee - 2 years,2024-11-13T08:54:03.527344,26,positive,4,5,98,2024,False
gd_417,Salesforce,3.9,Mixed experience at Salesforce,Supportive team and management,Limited remote work options,Focus on communication,HR Manager,Former Employee - 5 years,2025-05-24T08:54:03.530533,30,neutral,4,4,79,2025,False
gd_418,Meta,2.1,Challenging experience at Meta,Great work-life balance and flexible hours,Limited advancement opportunities in some departments,Focus on innovation,Software Engineer,Former Employee - 5 years,2025-06-13T08:54:03.527352,63,negative,6,6,114,2025,False
gd_419,Salesforce,4.6,Great experience at Salesforce,Great work-life balance and flexible hours,Fast-paced environment can be stressful,Focus on innovation,Sales Director,Former Employee - 5 years,2025-04-20T08:54:03.525681,10,positive,6,5,100,2025,False
gd_420,Salesforce,4.6,Great experience at Salesforce,Excellent learning opportunities and career growth,Bureaucratic processes slow down innovation,Focus on work-life balance,DevOps Engineer,Current Employee,2025-03-30T08:54:03.531243,82,positive,6,5,119,2025,True
gd_421,Apple,2.4,Challenging experience at Apple,Great work-life balance and flexible hours,Limited advancement opportunities in some departments,Focus on communication,UX Designer,Former Employee - 5 years,2024-12-18T08:54:03.531575,39,negative,6,6,117,2024,False
gd_422,Google,4.9,Great experience at Google,Supportive team and management,High expectations and long hours during crunch time,Focus on employee development,Software Engineer,Current Employee,2024-09-09T08:54:03.530854,8,positive,4,8,110,2024,True
gd_423,Salesforce,4.7,Great experience at Salesforce,Supportive team and management,High expectations and long hours during crunch time,Focus on employee development,UX Designer,Former Employee - 2 years,2025-02-22T08:54:03.529522,2,positive,4,8,110,2025,False
gd_424,Apple,4.3,Great experience at Apple,Excellent learning opportunities and career growth,Fast-paced environment can be stressful,Focus on innovation,Data Scientist,Current Employee,2025-05-09T08:54:03.531364,85,positive,6,5,108,2025,True
gd_425,Google,4.5,Great experience at Google,Innovative culture and cutting-edge technology,Limited advancement opportunities in some departments,Focus on communication,UX Designer,Former Employee - 2 years,2024-11-21T08:54:03.531541,36,positive,5,6,121,2024,False
gd_426,Netflix,2.9,Challenging experience at Netflix,Supportive team and management,Limited advancement opportunities in some departments,Focus on work-life balance,Product Manager,Former Employee - 2 years,2025-01-31T08:54:03.531609,54,negative,4,6,109,2025,False
gd_427,Amazon,2.3,Challenging experience at Amazon,Excellent learning opportunities and career growth,High expectations and long hours during crunch time,Focus on employee development,Data Scientist,Former Employee - 2 years,2025-01-29T08:54:03.528100,52,negative,6,8,130,2025,False
gd_428,Google,4.7,Great experience at Google,Great work-life balance and flexible hours,Limited advancement opportunities in some departments,Focus on employee development,Software Engineer,Former Employee - 2 years,2025-03-31T08:54:03.531410,1,positive,6,6,124,2025,False
gd_429,Oracle,4.7,Great experience at Oracle,Competitive compensation and benefits,Bureaucratic processes slow down innovation,Focus on innovation,Product Manager,Former Employee - 2 years,2024-08-17T08:54:03.526603,72,positive,4,5,99,2024,False
gd_430,Amazon,2.3,Challenging experience at Amazon,Innovative culture and cutting-edge technology,Limited remote work options,Focus on work-life balance,UX Designer,Former Employee - 5 years,2025-02-28T08:54:03.527916,57,negative,5,4,99,2025,False
gd_431,Tesla,4.7,Great experience at Tesla,Excellent learning opportunities and career growth,Limited remote work options,Focus on work-life balance,DevOps Engineer,Former Employee - 5 years,2024-11-08T08:54:03.527416,96,positive,6,4,103,2024,False
gd_432,Apple,4.9,Great experience at Apple,Great work-life balance and flexible hours,Fast-paced environment can be stressful,Focus on communication,HR Manager,Current Employee,2024-11-30T08:54:03.531101,69,positive,6,5,103,2024,True
gd_433,Salesforce,2.6,Challenging experience at Salesforce,Supportive team and management,Limited advancement opportunities in some departments,Focus on communication,HR Manager,Current Employee,2025-07-10T08:54:03.527087,47,negative,4,6,105,2025,True
gd_434,Amazon,2.5,Challenging experience at Amazon,Competitive compensation and benefits,Limited advancement opportunities in some departments,Focus on innovation,Marketing Manager,Former Employee - 2 years,2024-12-12T08:54:03.526844,35,negative,4,6,109,2024,False
gd_435,Amazon,3.7,Mixed experience at Amazon,Innovative culture and cutting-edge technology,Fast-paced environment can be stressful,Focus on innovation,HR Manager,Former Employee - 2 years,2024-10-21T08:54:03.531161,47,neutral,5,5,104,2024,False
gd_436,Salesforce,2.0,Challenging experience at Salesforce,Great work-life balance and flexible hours,Bureaucratic processes slow down innovation,Focus on work-life balance,Marketing Manager,Current Employee,2025-07-12T08:54:03.531301,5,negative,6,5,111,2025,True
gd_437,Salesforce,2.9,Challenging experience at Salesforce,Great work-life balance and flexible hours,High expectations and long hours during crunch time,Focus on employee development,Data Scientist,Former Employee - 2 years,2025-05-10T08:54:03.525748,32,negative,6,8,122,2025,False
gd_438,Meta,4.1,Great experience at Meta,Competitive compensation and benefits,Limited advancement opportunities in some departments,Focus on work-life balance,Sales Director,Current Employee,2025-08-01T08:54:03.529034,78,positive,4,6,116,2025,True
gd_439,IBM,3.4,Mixed experience at IBM,Innovative culture and cutting-edge technology,Limited remote work options,Focus on work-life balance,Sales Director,Former Employee - 5 years,2025-08-09T08:54:03.531312,69,neutral,5,4,99,2025,False
gd_440,Netflix,3.3,Mixed experience at Netflix,Excellent learning opportunities and career growth,Limited advancement opportunities in some departments,Focus on work-life balance,Software Engineer,Current Employee,2024-08-31T08:54:03.531580,19,neutral,6,6,129,2024,True
gd_441,Apple,3.9,Mixed experience at Apple,Innovative culture and cutting-edge technology,High expectations and long hours during crunch time,Focus on work-life balance,Sales Director,Current Employee,2025-02-02T08:54:03.530108,12,neutral,5,8,123,2025,True
gd_442,Tesla,4.4,Great experience at Tesla,Great work-life balance and flexible hours,Fast-paced environment can be stressful,Focus on innovation,Software Engineer,Former Employee - 2 years,2025-02-14T08:54:03.531458,88,positive,6,5,100,2025,False
gd_443,Apple,2.5,Challenging experience at Apple,Competitive compensation and benefits,Limited remote work options,Focus on communication,DevOps Engineer,Former Employee - 2 years,2025-06-29T08:54:03.531614,8,negative,4,4,86,2025,False
gd_444,Tesla,3.8,Mixed experience at Tesla,Supportive team and management,Bureaucratic processes slow down innovation,Focus on innovation,Marketing Manager,Former Employee - 5 years,2025-01-03T08:54:03.529124,48,neutral,4,5,92,2025,False
gd_445,Tesla,2.7,Challenging experience at Tesla,Excellent learning opportunities and career growth,High expectations and long hours during crunch time,Focus on communication,Marketing Manager,Former Employee - 5 years,2025-04-11T08:54:03.530197,100,negative,6,8,123,2025,False
gd_446,Tesla,3.7,Mixed experience at Tesla,Great work-life balance and flexible hours,Fast-paced environment can be stressful,Focus on employee development,Sales Director,Current Employee,2024-11-03T08:54:03.527461,49,neutral,6,5,110,2024,True
gd_447,Google,4.8,Great experience at Google,Supportive team and management,Fast-paced environment can be stressful,Focus on communication,UX Designer,Former Employee - 5 years,2024-09-02T08:54:03.530620,47,positive,4,5,91,2024,False
gd_448,Microsoft,3.2,Mixed experience at Microsoft,Supportive team and management,High expectations and long hours during crunch time,Focus on communication,Software Engineer,Current Employee,2024-10-27T08:54:03.528271,20,neutral,4,8,103,2024,True
gd_449,Apple,4.7,Great experience at Apple,Innovative culture and cutting-edge technology,Limited remote work options,Focus on employee development,HR Manager,Current Employee,2024-12-19T08:54:03.526778,83,positive,5,4,102,2024,True
gd_450,Apple,3.9,Mixed experience at Apple,Competitive compensation and benefits,Limited advancement opportunities in some departments,Focus on employee development,Data Scientist,Former Employee - 5 years,2025-01-28T08:54:03.527910,44,neutral,4,6,119,2025,False
gd_451,IBM,3.9,Mixed experience at IBM,Excellent learning opportunities and career growth,Bureaucratic processes slow down innovation,Focus on work-life balance,DevOps Engineer,Former Employee - 5 years,2025-06-03T08:54:03.529464,29,neutral,6,5,119,2025,False
gd_452,Tesla,4.5,Great experience at Tesla,Great work-life balance and flexible hours,Bureaucratic processes slow down innovation,Focus on work-life balance,Data Scientist,Former Employee - 5 years,2025-04-24T08:54:03.531416,30,positive,6,5,111,2025,False
gd_453,Oracle,4.4,Great experience at Oracle,Innovative culture and cutting-edge technology,Bureaucratic processes slow down innovation,Focus on innovation,Data Scientist,Former Employee - 5 years,2025-01-28T08:54:03.526609,67,positive,5,5,108,2025,False
gd_454,Amazon,5.0,Great experience at Amazon,Competitive compensation and benefits,High expectations and long hours during crunch time,Focus on communication,Software Engineer,Former Employee - 5 years,2024-10-30T08:54:03.527922,18,positive,4,8,110,2024,False
gd_455,Meta,2.1,Challenging experience at Meta,Great work-life balance and flexible hours,High expectations and long hours during crunch time,Focus on innovation,HR Manager,Current Employee,2024-09-08T08:54:03.527168,12,negative,6,8,112,2024,True
gd_456,Apple,3.2,Mixed experience at Apple,Excellent learning opportunities and career growth,Bureaucratic processes slow down innovation,Focus on employee development,Product Manager,Former Employee - 5 years,2024-09-20T08:54:03.525592,34,neutral,6,5,122,2024,False
gd_457,Salesforce,3.2,Mixed experience at Salesforce,Competitive compensation and benefits,Limited advancement opportunities in some departments,Focus on innovation,HR Manager,Former Employee - 5 years,2024-11-30T08:54:03.526067,50,neutral,4,6,109,2024,False
gd_458,Apple,4.7,Great experience at Apple,Supportive team and management,Bureaucratic processes slow down innovation,Focus on communication,UX Designer,Current Employee,2025-01-17T08:54:03.531278,78,positive,4,5,95,2025,True
gd_459,Amazon,3.1,Mixed experience at Amazon,Competitive compensation and benefits,Bureaucratic processes slow down innovation,Focus on communication,Sales Director,Former Employee - 2 years,2025-01-08T08:54:03.530991,19,neutral,4,5,102,2025,False
gd_460,Netflix,3.8,Mixed experience at Netflix,Excellent learning opportunities and career growth,High expectations and long hours during crunch time,Focus on communication,Data Scientist,Former Employee - 5 years,2024-09-24T08:54:03.531603,77,neutral,6,8,123,2024,False
gd_461,Google,4.2,Great experience at Google,Supportive team and management,Limited advancement opportunities in some departments,Focus on employee development,Sales Director,Former Employee - 2 years,2025-03-14T08:54:03.531592,96,positive,4,6,112,2025,False
gd_462,Salesforce,3.8,Mixed experience at Salesforce,Excellent learning opportunities and career growth,Fast-paced environment can be stressful,Focus on work-life balance,Sales Director,Former Employee - 2 years,2024-10-20T08:54:03.528042,38,neutral,6,5,115,2024,False
gd_463,Netflix,4.1,Great experience at Netflix,Supportive team and management,Fast-paced environment can be stressful,Focus on work-life balance,HR Manager,Former Employee - 2 years,2024-11-12T08:54:03.530665,31,positive,4,5,95,2024,False
gd_464,Microsoft,3.0,Mixed experience at Microsoft,Supportive team and management,Limited remote work options,Focus on communication,Product Manager,Former Employee - 5 years,2025-07-18T08:54:03.525731,12,neutral,4,4,79,2025,False
gd_465,Netflix,2.7,Challenging experience at Netflix,Supportive team and management,Fast-paced environment can be stressful,Focus on employee development,Software Engineer,Former Employee - 2 years,2024-09-17T08:54:03.531488,65,negative,4,5,98,2024,False
gd_466,IBM,4.5,Great experience at IBM,Excellent learning opportunities and career growth,Fast-paced environment can be stressful,Focus on employee development,Product Manager,Current Employee,2025-02-09T08:54:03.530598,81,positive,6,5,118,2025,True
gd_467,Meta,4.8,Great experience at Meta,Innovative culture and cutting-edge technology,High expectations and long hours during crunch time,Focus on communication,UX Designer,Former Employee - 2 years,2024-12-10T08:54:03.530071,55,positive,5,8,119,2024,False
gd_468,Salesforce,2.2,Challenging experience at Salesforce,Innovative culture and cutting-edge technology,Limited advancement opportunities in some departments,Focus on innovation,Marketing Manager,Former Employee - 2 years,2024-11-22T08:54:03.531626,44,negative,5,6,118,2024,False
gd_469,Microsoft,2.9,Challenging experience at Microsoft,Supportive team and management,Limited advancement opportunities in some departments,Focus on innovation,UX Designer,Former Employee - 2 years,2025-07-12T08:54:03.531598,60,negative,4,6,102,2025,False
gd_470,Tesla,2.9,Challenging experience at Tesla,Great work-life balance and flexible hours,Bureaucratic processes slow down innovation,Focus on work-life balance,Software Engineer,Current Employee,2024-10-14T08:54:03.530087,66,negative,6,5,111,2024,True
gd_471,Oracle,3.4,Mixed experience at Oracle,Innovative culture and cutting-edge technology,High expectations and long hours during crunch time,Focus on innovation,Product Manager,Former Employee - 5 years,2025-01-16T08:54:03.526632,57,neutral,5,8,116,2025,False
gd_472,Microsoft,3.0,Mixed experience at Microsoft,Innovative culture and cutting-edge technology,Limited remote work options,Focus on work-life balance,Marketing Manager,Former Employee - 5 years,2024-10-14T08:54:03.527334,65,neutral,5,4,99,2024,False
gd_473,Salesforce,4.8,Great experience at Salesforce,Competitive compensation and benefits,High expectations and long hours during crunch time,Focus on work-life balance,DevOps Engineer,Former Employee - 2 years,2025-02-14T08:54:03.531013,99,positive,4,8,114,2025,False
gd_474,Netflix,5.0,Great experience at Netflix,Supportive team and management,High expectations and long hours during crunch time,Focus on work-life balance,Data Scientist,Current Employee,2025-03-26T08:54:03.530339,9,positive,4,8,107,2025,True
gd_475,Tesla,2.2,Challenging experience at Tesla,Excellent learning opportunities and career growth,Fast-paced environment can be stressful,Focus on work-life balance,Data Scientist,Current Employee,2025-04-28T08:54:03.530203,98,negative,6,5,115,2025,True
gd_476,Oracle,2.2,Challenging experience at Oracle,Supportive team and management,Limited remote work options,Focus on work-life balance,DevOps Engineer,Former Employee - 2 years,2025-07-18T08:54:03.531318,48,negative,4,4,83,2025,False
gd_477,Google,3.0,Mixed experience at Google,Competitive compensation and benefits,Limited remote work options,Focus on communication,Software Engineer,Former Employee - 2 years,2025-02-23T08:54:03.527116,100,neutral,4,4,86,2025,False
gd_478,Amazon,3.6,Mixed experience at Amazon,Supportive team and management,Fast-paced environment can be stressful,Focus on work-life balance,Data Scientist,Former Employee - 5 years,2025-04-07T08:54:03.530555,42,neutral,4,5,95,2025,False
gd_479,Netflix,4.6,Great experience at Netflix,Innovative culture and cutting-edge technology,Bureaucratic processes slow down innovation,Focus on communication,Software Engineer,Former Employee - 5 years,2025-06-14T08:54:03.527269,44,positive,5,5,111,2025,False
gd_480,Oracle,2.1,Challenging experience at Oracle,Excellent learning opportunities and career growth,Limited remote work options,Focus on innovation,Product Manager,Former Employee - 5 years,2024-09-28T08:54:03.531137,73,negative,6,4,96,2024,False
gd_481,Amazon,4.5,Great experience at Amazon,Supportive team and management,High expectations and long hours during crunch time,Focus on communication,DevOps Engineer,Former Employee - 5 years,2025-08-10T08:54:03.531429,62,positive,4,8,103,2025,False
gd_482,IBM,2.1,Challenging experience at IBM,Competitive compensation and benefits,Limited remote work options,Focus on communication,Sales Director,Former Employee - 5 years,2024-10-04T08:54:03.531620,55,negative,4,4,86,2024,False
gd_483,IBM,4.5,Great experience at IBM,Excellent learning opportunities and career growth,Limited advancement opportunities in some departments,Focus on work-life balance,UX Designer,Former Employee - 2 years,2025-06-15T08:54:03.530190,46,positive,6,6,129,2025,False
gd_484,Microsoft,3.0,Mixed experience at Microsoft,Supportive team and management,Fast-paced environment can be stressful,Focus on employee development,Software Engineer,Former Employee - 5 years,2025-04-01T08:54:03.527987,46,neutral,4,5,98,2025,False
gd_485,Salesforce,3.4,Mixed experience at Salesforce,Great work-life balance and flexible hours,Limited advancement opportunities in some departments,Focus on innovation,Data Scientist,Current Employee,2025-06-13T08:54:03.526905,76,neutral,6,6,114,2025,True
gd_486,Google,4.0,Great experience at Google,Excellent learning opportunities and career growth,Bureaucratic processes slow down innovation,Focus on communication,Marketing Manager,Current Employee,2025-03-23T08:54:03.529742,75,positive,6,5,115,2025,True
gd_487,Tesla,4.3,Great experience at Tesla,Competitive compensation and benefits,Bureaucratic processes slow down innovation,Focus on communication,DevOps Engineer,Former Employee - 5 years,2025-08-08T08:54:03.531089,32,positive,4,5,102,2025,False
gd_488,Meta,3.0,Mixed experience at Meta,Great work-life balance and flexible hours,Limited advancement opportunities in some departments,Focus on employee development,Sales Director,Current Employee,2024-12-03T08:54:03.526701,63,neutral,6,6,124,2024,True
gd_489,Oracle,3.0,Mixed experience at Oracle,Competitive compensation and benefits,High expectations and long hours during crunch time,Focus on communication,Software Engineer,Former Employee - 5 years,2025-05-08T08:54:03.530282,99,neutral,4,8,110,2025,False
gd_490,Oracle,5.0,Great experience at Oracle,Supportive team and management,Fast-paced environment can be stressful,Focus on work-life balance,Product Manager,Current Employee,2025-03-31T08:54:03.531465,86,positive,4,5,95,2025,True
gd_491,Oracle,4.1,Great experience at Oracle,Competitive compensation and benefits,Fast-paced environment can be stressful,Focus on innovation,Data Scientist,Former Employee - 5 years,2025-07-03T08:54:03.531330,28,positive,4,5,95,2025,False
gd_492,Oracle,4.6,Great experience at Oracle,Excellent learning opportunities and career growth,Limited remote work options,Focus on communication,Product Manager,Former Employee - 5 years,2024-09-21T08:54:03.530919,90,positive,6,4,99,2024,False
gd_493,Google,2.7,Challenging experience at Google,Competitive compensation and benefits,Fast-paced environment can be stressful,Focus on communication,UX Designer,Former Employee - 2 years,2025-03-06T08:54:03.528230,79,negative,4,5,98,2025,False
gd_494,Netflix,3.5,Mixed experience at Netflix,Excellent learning opportunities and career growth,Limited advancement opportunities in some departments,Focus on work-life balance,HR Manager,Former Employee - 5 years,2025-07-05T08:54:03.531193,94,neutral,6,6,129,2025,False
gd_495,Microsoft,3.5,Mixed experience at Microsoft,Excellent learning opportunities and career growth,Limited advancement opportunities in some departments,Focus on innovation,Marketing Manager,Former Employee - 2 years,2025-01-31T08:54:03.527440,47,neutral,6,6,122,2025,False
gd_496,Microsoft,3.5,Mixed experience at Microsoft,Supportive team and management,Limited remote work options,Focus on employee development,HR Manager,Former Employee - 2 years,2025-05-11T08:54:03.528934,95,neutral,4,4,86,2025,False
gd_497,Salesforce,2.4,Challenging experience at Salesforce,Great work-life balance and flexible hours,Fast-paced environment can be stressful,Focus on work-life balance,Product Manager,Current Employee,2025-03-31T08:54:03.531341,81,negative,6,5,107,2025,True
gd_498,Salesforce,4.3,Great experience at Salesforce,Innovative culture and cutting-edge technology,Limited advancement opportunities in some departments,Focus on communication,Software Engineer,Current Employee,2024-12-12T08:54:03.531238,73,positive,5,6,121,2024,True
gd_499,Tesla,3.7,Mixed experience at Tesla,Great work-life balance and flexible hours,Fast-paced environment can be stressful,Focus on employee development,HR Manager,Former Employee - 2 years,2024-10-16T08:54:03.531284,81,neutral,6,5,110,2024,False
